16,1594
7,1595
9,1596
3,1598
4,1602
5,1604
5,1610
8,1612
9,1616
5,1617
16,1618
16,1621
4,1625
8,1626
16,1631
10,1636
16,1637
16,1640
16,1645
15,1647
10,1648
8,1651
4,1652
16,1653
16,1654
5,1655
1,1657
6,1658
6,1660
19,1663
8,1665
16,1668
0,1669
19,1670
6,1673
8,1675
4,1677
16,1683
3,1688
16,1694
19,1695
13,1696
10,1702
19,1708
16,1709
16,1717
3,1719
16,1720
16,1722
16,1724
10,1726
13,1727
16,1728
10,1730
8,1733
16,1734
10,1735
16,1739
16,1740
16,1743
16,1744
16,1745
15,1746
7,1747
4,1748
16,1749
10,1753
10,1754
16,1755
16,1756
4,1758
8,1766
16,1769
13,1771
4,1772
8,1775
8,1777
16,1781
8,1782
16,1784
16,1785
10,1786
16,1789
2,1793
16,1794
16,1797
16,1801
4,1809
16,1810
16,1811
8,1816
10,1818
5,1820
2,1821
16,1822
16,1823
9,1825
16,1828
4,1833
18,1834
8,1835
16,1841
16,1843
10,1846
5,1847
10,1849
16,1852
18,1856
8,1859
13,1860
16,1864
5,1867
16,1868
16,1870
16,1875
5,1880
2,1881
10,1885
16,1886
13,1888
8,1889
16,1890
4,1892
2,1893
16,1895
16,1896
16,1897
3,1898
8,1899
5,1901
16,1903
9,1904
10,1906
1,1908
13,1910
16,1912
16,1914
10,1915
16,1916
5,1917
4,1918
16,1920
6,1926
8,1928
10,1929
2,1935
16,1936
16,1938
11,1942
16,1944
16,1946
16,1952
4,1953
18,1956
16,1957
16,1958
19,1960
16,1964
8,1965
10,1966
2,1967
16,1968
16,1969
10,1971
4,1972
16,1974
3,1975
16,1976
10,1979
4,1980
16,1981
16,1982
16,1985
16,1986
16,1988
8,1990
16,1992
16,1994
5,1998
16,2001
16,2002
16,2004
16,2005
16,2006
16,2007
8,2008
8,2009
8,2010
16,2012
5,2013
4,2016
9,2020
5,2022
10,2023
1,2026
16,2031
16,2032
16,2033
5,2034
16,2035
16,2036
8,2038
19,2040
16,2041
16,2043
16,2045
16,2047
16,2050
16,2052
16,2056
16,2060
16,2062
16,2063
16,2064
8,2065
4,2069
5,2072
16,2075
16,2076
8,2079
16,2080
4,2082
10,2085
16,2087
10,2091
16,2094
16,2095
16,2099
19,2100
4,2101
10,2104
4,2107
16,2111
16,2112
10,2113
16,2117
18,2119
16,2122
19,2123
2,2126
8,2129
13,2133
16,2139
16,2140
9,2145
19,2147
16,2150
10,2153
5,2159
8,2168
16,2170
16,2172
16,2175
2,2177
17,2178
8,2179
8,2180
2,2181
16,2184
16,2186
16,2188
3,2189
8,2191
10,2197
9,2199
16,2201
11,2204
8,2211
13,2213
3,2214
15,2215
16,2217
16,2223
8,2226
5,2228
1,2229
10,2232
13,2233
4,2237
2,2238
2,2239
16,2245
8,2246
16,2248
16,2250
16,2253
4,2254
9,2255
13,2256
2,2259
16,2261
2,2265
2,2267
16,2270
16,2272
16,2275
16,2276
9,2277
19,2279
9,2283
16,2284
16,2290
3,2292
16,2295
2,2296
10,2297
2,2298
2,2301
4,2303
9,2308
16,2310
17,2312
3,2314
5,2316
16,2319
10,2321
5,2327
19,2331
4,2332
16,2333
16,2336
5,2337
19,2342
13,2351
16,2352
19,2354
1,2357
4,2359
16,2361
16,2365
8,2366
16,2368
8,2370
16,2371
10,2374
16,2375
16,2378
2,2380
16,2381
5,2382
10,2383
6,2390
16,2391
16,2392
16,2393
9,2394
16,2395
16,2398
8,2401
10,2405
16,2406
16,2407
16,2408
16,2414
16,2415
16,2416
16,2418
4,2419
5,2420
4,2422
3,2425
16,2427
6,2428
2,2431
16,2433
2,2434
16,2436
16,2437
4,2438
13,2440
16,2441
16,2442
16,2443
10,2445
16,2447
16,2452
10,2456
8,2457
4,2459
16,2460
16,2462
16,2466
4,2470
15,2475
11,2476
16,2480
3,2482
16,2485
16,2486
1,2494
16,2495
5,2497
2,2499
16,2500
5,2501
13,2502
16,2505
16,2508
4,2511
16,2512
16,2513
10,2515
2,2516
18,2517
4,2518
16,2524
16,2525
16,2527
16,2529
16,2530
16,2531
16,2533
2,2537
10,2538
3,2540
8,2542
16,2543
16,2544
16,2547
16,2549
8,2550
9,2551
16,2553
16,2555
8,2556
8,2557
7,2560
4,2563
16,2564
19,2566
8,2568
4,2570
16,2572
16,2577
16,2578
10,2579
16,2580
16,2582
16,2585
16,2587
4,2590
5,2591
18,2597
18,2599
16,2600
6,2602
16,2604
13,2605
4,2607
16,2608
4,2609
11,2613
2,2616
16,2619
4,2620
16,2622
4,2623
16,2625
2,2626
16,2627
16,2628
16,2629
16,2630
18,2631
3,2633
4,2634
4,2635
14,2639
10,2642
14,2644
5,2646
19,2647
10,2649
10,2653
4,2656
16,2657
9,2658
2,2659
2,2665
0,2668
14,2670
9,2672
10,2674
10,2675
10,2676
2,2679
10,2686
2,2688
4,2689
2,2690
13,2691
3,2692
5,2696
4,2697
10,2700
5,2701
4,2702
16,2705
5,2706
5,2711
9,2713
10,2714
4,2716
2,2717
10,2718
10,2719
2,2720
3,2721
16,2723
5,2733
5,2734
2,2737
8,2739
16,2740
16,2741
16,2748
16,2750
8,2751
8,2753
11,2756
16,2759
9,2760
9,2763
2,2765
2,2768
16,2769
7,2772
13,2775
10,2778
2,2779
2,2780
8,2789
16,2792
3,2793
2,2795
16,2796
2,2798
2,2805
2,2806
1,2811
8,2814
10,2818
3,2819
19,2821
10,2822
9,2823
7,2824
14,2826
2,2828
8,2829
8,2831
2,2833
6,2834
10,2835
3,2836
2,2839
13,2841
16,2842
16,2844
2,2845
2,2849
19,2854
10,2862
16,2866
16,2868
16,2870
16,2879
16,2881
19,2883
4,2885
16,2886
8,2889
18,2891
10,2892
19,2894
16,2896
10,2897
4,2900
16,2902
16,2903
16,2904
19,2906
16,2907
10,2910
16,2911
8,2912
5,2914
5,2916
2,2919
4,2920
16,2921
16,2922
5,2927
4,2930
19,2932
13,2933
4,2938
19,2941
16,2942
0,2943
4,2945
16,2948
19,2950
2,2953
19,2958
4,2962
4,2964
10,2966
10,2968
16,2969
4,2970
3,2972
5,2973
16,2975
16,2979
2,2980
16,2981
6,2982
10,2984
16,2985
5,2987
16,2992
2,2993
16,2996
16,2999
10,3009
16,3010
16,3012
10,3016
16,3017
10,3021
16,3023
16,3024
19,3027
16,3029
8,3032
16,3035
16,3038
9,3043
16,3044
16,3046
6,3050
4,3051
16,3053
8,3055
17,3056
5,3059
19,3060
10,3061
13,3062
16,3064
16,3065
19,3067
16,3069
4,3073
16,3078
8,3085
6,3086
16,3088
19,3091
4,3095
1,3098
8,3099
2,3101
16,3102
2,3104
8,3106
16,3110
16,3112
10,3114
10,3115
5,3116
16,3117
8,3118
13,3121
9,3123
10,3129
19,3133
16,3135
16,3141
16,3142
4,3145
3,3148
0,3149
16,3150
16,3151
4,3152
16,3155
16,3157
16,3159
16,3161
16,3162
2,3163
1,3166
2,3167
13,3169
16,3171
15,3172
19,3173
8,3174
2,3175
3,3176
5,3178
2,3181
15,3187
8,3189
16,3190
16,3192
16,3194
10,3196
16,3198
6,3199
16,3204
10,3205
16,3207
16,3208
10,3210
16,3211
16,3213
8,3214
14,3215
2,3216
9,3217
4,3219
16,3222
16,3223
16,3224
10,3225
16,3227
16,3231
19,3234
10,3235
10,3237
16,3238
10,3240
16,3241
19,3243
4,3246
16,3248
9,3251
8,3253
16,3260
16,3262
16,3263
16,3265
16,3268
16,3269
8,3270
16,3272
3,3274
16,3275
10,3276
10,3278
19,3280
16,3281
16,3283
16,3284
8,3288
16,3289
16,3290
10,3291
13,3292
16,3293
16,3295
10,3297
19,3298
16,3300
16,3301
16,3303
16,3307
13,3308
16,3309
4,3311
16,3318
4,3319
16,3323
16,3324
16,3326
6,3327
19,3329
19,3330
9,3332
16,3334
16,3335
16,3337
16,3338
16,3339
3,3340
8,3343
16,3344
16,3345
16,3346
16,3349
5,3351
10,3353
19,3354
16,3355
16,3356
16,3359
16,3360
13,3363
16,3366
16,3367
4,3372
7,3374
16,3376
16,3380
16,3381
13,3382
16,3384
5,3386
5,3389
16,3393
4,3395
16,3397
16,3398
10,3400
16,3402
0,3404
5,3407
10,3409
10,3412
19,3413
16,3414
1,3415
2,3418
2,3419
9,3420
8,3421
5,3424
16,3428
5,3429
4,3433
19,3434
10,3439
5,3442
10,3443
16,3444
10,3445
16,3447
8,3448
16,3450
16,3451
16,3454
8,3455
16,3456
5,3458
16,3462
8,3463
10,3465
10,3466
2,3470
8,3471
16,3473
2,3474
13,3479
2,3480
16,3482
9,3484
10,3485
8,3486
16,3490
4,3492
16,3493
16,3494
10,3495
16,3497
10,3501
19,3506
16,3508
16,3509
16,3516
16,3517
10,3524
4,3526
16,3528
6,3532
8,3536
13,3543
2,3548
16,3551
14,3552
16,3557
10,3558
4,3559
16,3560
16,3561
19,3563
16,3567
16,3571
16,3572
16,3574
16,3577
8,3582
10,3583
16,3586
16,3588
16,3592
16,3594
15,3602
10,3603
10,3606
6,3607
16,3609
5,3610
10,3614
17,3615
4,3618
16,3621
3,3622
8,3624
10,3628
8,3631
10,3632
16,3633
10,3638
16,3641
16,3642
8,3645
5,3646
3,3647
2,3648
4,3655
16,3656
6,3657
16,3659
16,3660
3,3662
16,3664
2,3665
16,3666
16,3670
13,3671
13,3672
8,3675
6,3678
16,3680
6,3683
7,3685
16,3686
3,3687
6,3692
4,3694
16,3695
16,3698
18,3702
16,3704
10,3705
16,3708
11,3709
16,3712
16,3715
15,3716
13,3720
6,3723
16,3724
8,3728
16,3729
16,3731
16,3732
16,3740
4,3748
16,3749
13,3750
10,3754
16,3755
4,3757
16,3759
16,3762
16,3763
4,3764
11,3765
5,3769
16,3771
5,3772
16,3773
16,3778
16,3780
5,3781
10,3782
10,3785
4,3787
10,3790
16,3792
16,3793
13,3797
16,3799
2,3808
10,3809
16,3816
16,3820
4,3821
5,3822
16,3823
13,3824
16,3830
16,3834
17,3838
4,3841
6,3842
6,3843
16,3844
10,3845
4,3847
16,3851
16,3853
16,3855
16,3859
3,3861
8,3862
8,3863
16,3865
16,3867
16,3869
16,3870
16,3874
16,3875
16,3876
16,3880
16,3882
16,3883
8,3884
4,3885
16,3889
16,3891
3,3892
14,3893
8,3896
19,3897
16,3898
13,3899
6,3900
5,3905
16,3906
9,3909
4,3911
0,3912
8,3915
6,3918
2,3925
9,3927
15,3928
9,3929
8,3930
16,3932
8,3935
5,3944
10,3945
3,3946
5,3947
2,3949
16,3950
10,3951
13,3952
8,3954
3,3956
4,3961
5,3965
3,3967
16,3968
8,3970
5,3971
2,3974
9,3981
4,3982
2,3983
19,3984
9,3986
9,3988
16,3989
16,3991
16,3992
4,3993
2,3998
2,4003
2,4004
8,4005
16,4011
16,4012
16,4013
13,4017
5,4019
2,4025
4,4029
5,4036
4,4040
5,4042
2,4044
16,4048
2,4049
5,4050
8,4051
8,4056
16,4062
3,4063
9,4064
11,4066
11,4069
8,4080
19,4082
10,4085
9,4087
16,4092
8,4093
4,4094
2,4098
10,4100
9,4101
8,4102
16,4104
10,4106
19,4107
14,4109
5,4110
8,4114
16,4119
2,4120
3,4122
11,4123
5,4124
16,4125
4,4127
8,4129
4,4131
10,4132
4,4136
2,4137
9,4138
2,4140
16,4143
14,4144
10,4145
9,4150
16,4154
5,4155
16,4157
2,4159
8,4160
4,4161
16,4165
16,4166
8,4167
8,4169
8,4173
16,4174
14,4176
14,4178
5,4179
16,4181
8,4182
16,4183
2,4184
10,4188
9,4195
8,4201
3,4203
8,4206
16,4208
5,4209
9,4218
5,4220
4,4221
4,4222
16,4223
19,4224
3,4225
16,4226
16,4227
4,4228
16,4231
16,4232
16,4233
3,4234
10,4236
3,4238
0,4240
19,4249
10,4252
11,4253
16,4255
2,4259
16,4260
10,4261
5,4264
8,4268
16,4272
10,4274
15,4275
10,4278
4,4279
16,4280
16,4281
16,4284
14,4286
16,4291
5,4293
19,4294
3,4295
3,4296
16,4298
16,4299
8,4307
6,4309
19,4310
8,4313
16,4316
16,4318
16,4320
4,4321
2,4323
16,4328
10,4329
19,4331
6,4332
4,4334
16,4335
8,4336
16,4338
9,4341
16,4346
16,4347
16,4349
3,4352
8,4353
6,4356
4,4358
16,4359
4,4362
6,4363
16,4364
16,4367
2,4369
16,4372
13,4376
19,4377
8,4378
3,4379
16,4380
16,4381
4,4383
8,4384
17,4388
16,4391
16,4393
16,4395
13,4398
16,4399
9,4406
10,4409
9,4411
2,4412
8,4415
13,4418
3,4419
16,4420
8,4421
4,4423
5,4424
8,4425
3,4429
11,4430
16,4431
7,4433
16,4434
6,4436
3,4440
4,4443
16,4444
16,4446
4,4448
16,4450
2,4453
16,4454
16,4456
16,4457
8,4459
4,4460
16,4461
4,4463
4,4465
4,4470
16,4473
13,4474
16,4477
8,4481
13,4483
16,4485
16,4487
5,4489
16,4493
8,4494
4,4496
16,4498
16,4501
4,4505
16,4506
10,4511
16,4512
13,4513
8,4515
4,4516
16,4524
4,4525
10,4526
16,4528
10,4529
16,4534
10,4535
10,4537
19,4539
16,4542
16,4543
5,4544
4,4545
16,4548
16,4549
16,4551
16,4552
13,4553
16,4557
16,4560
10,4561
8,4562
1,4564
16,4566
6,4567
16,4570
16,4572
16,4573
16,4574
16,4577
16,4579
16,4580
8,4581
16,4583
16,4584
4,4586
16,4587
10,4588
16,4589
6,4591
10,4592
6,4593
16,4594
16,4595
10,4596
16,4598
16,4599
9,4601
8,4602
4,4606
8,4609
16,4610
16,4611
16,4612
16,4614
16,4616
4,4617
8,4620
16,4623
9,4624
2,4625
19,4626
13,4627
16,4632
16,4634
10,4636
16,4637
16,4639
16,4641
19,4643
16,4644
16,4647
16,4649
16,4650
16,4653
13,4657
16,4660
16,4662
8,4663
8,4665
8,4669
16,4672
11,4673
19,4674
16,4675
16,4679
16,4680
16,4681
16,4683
19,4687
16,4691
9,4697
2,4699
16,4701
7,4702
2,4705
16,4709
5,4714
4,4715
10,4716
19,4719
7,4721
11,4725
16,4727
16,4729
19,4734
16,4735
3,4741
10,4742
9,4744
10,4746
10,4749
4,4751
16,4752
2,4755
10,4756
16,4758
10,4759
16,4760
5,4762
5,4769
4,4773
8,4775
18,4782
10,4784
16,4785
16,4793
16,4797
19,4799
10,4803
3,4805
16,4807
8,4808
16,4813
16,4818
10,4822
16,4823
16,4832
15,4834
10,4835
18,4837
5,4842
10,4846
17,4847
2,4850
13,4852
6,4853
10,4856
14,4858
16,4859
4,4860
16,4862
5,4868
16,4869
16,4872
16,4873
10,4875
4,4876
16,4878
2,4879
5,4882
5,4887
8,4888
4,4889
10,4890
10,4892
8,4894
10,4895
10,4899
1,4900
4,4901
16,4903
19,4904
8,4909
16,4911
2,4914
16,4915
10,4916
15,4917
8,4923
16,4924
2,4931
16,4936
1,4938
4,4939
2,4940
5,4945
10,4946
16,4947
16,4949
4,4950
4,4951
16,4953
19,4954
10,4955
4,4962
16,4963
8,4964
4,4965
16,4966
16,4967
6,4968
16,4970
16,4972
5,4974
16,4976
17,4977
16,4978
5,4981
6,4985
16,4988
16,4989
16,4992
1,4993
4,4996
4,4998
16,4999
16,5000
4,5001
3,5002
16,5003
18,5004
16,5006
5,5008
16,5009
16,5013
8,5016
4,5017
2,5018
16,5021
16,5024
16,5026
16,5032
6,5034
16,5036
16,5038
16,5040
5,5041
13,5045
16,5049
13,5050
16,5051
4,5052
4,5055
13,5064
2,5065
4,5068
16,5072
4,5073
16,5074
16,5077
1,5084
8,5086
16,5087
4,5091
10,5092
2,5094
16,5099
16,5101
16,5109
9,5111
10,5112
4,5113
11,5115
16,5116
16,5117
16,5118
16,5120
16,5121
8,5122
16,5123
16,5125
16,5127
13,5128
16,5129
5,5130
16,5131
16,5132
4,5135
16,5136
16,5138
16,5139
16,5140
16,5143
8,5146
16,5147
16,5152
16,5154
3,5158
4,5161
16,5163
10,5166
9,5168
3,5171
6,5176
4,5177
10,5179
16,5186
4,5190
4,5191
16,5192
16,5196
16,5197
8,5198
16,5199
8,5201
10,5202
19,5203
9,5205
16,5210
18,5213
10,5215
4,5217
10,5218
10,5220
16,5221
4,5222
9,5226
16,5230
16,5231
9,5233
5,5234
17,5236
5,5238
4,5241
0,5242
8,5243
2,5246
5,5247
3,5249
19,5251
4,5253
4,5254
10,5255
8,5256
8,5258
10,5260
16,5261
10,5262
16,5263
4,5264
4,5265
16,5270
16,5271
10,5272
2,5274
2,5280
18,5281
16,5282
2,5286
16,5293
14,5294
2,5301
16,5304
1,5310
16,5311
10,5317
10,5318
8,5319
4,5321
10,5322
9,5323
13,5324
5,5328
2,5334
8,5337
9,5339
16,5341
5,5342
2,5344
3,5350
8,5353
1,5358
19,5359
5,5360
8,5365
4,5369
3,5371
1,5374
7,5377
13,5381
16,5382
15,5384
19,5386
16,5387
10,5389
2,5390
2,5391
14,5394
16,5396
13,5397
16,5398
16,5400
7,5404
13,5406
13,5408
16,5414
4,5416
16,5418
8,5422
16,5428
6,5429
10,5430
5,5431
5,5434
14,5436
18,5439
8,5440
8,5442
16,5443
5,5444
8,5449
16,5452
14,5454
16,5455
9,5456
16,5457
8,5458
8,5460
8,5461
10,5468
8,5472
19,5477
19,5481
19,5482
16,5483
19,5488
16,5492
3,5493
16,5494
4,5496
19,5500
1,5501
16,5502
19,5503
2,5504
16,5509
16,5510
16,5511
10,5515
16,5517
16,5518
8,5519
5,5520
16,5521
6,5523
16,5526
9,5527
4,5528
2,5530
8,5532
16,5534
13,5535
10,5543
16,5546
19,5547
6,5548
10,5549
4,5550
10,5553
8,5557
11,5558
10,5559
16,5560
10,5561
2,5563
10,5564
2,5566
16,5567
4,5570
16,5571
19,5572
10,5575
18,5577
16,5578
16,5579
16,5581
0,5583
10,5584
16,5585
16,5587
7,5590
7,5591
6,5592
10,5594
16,5597
6,5604
16,5605
19,5608
19,5610
4,5611
16,5612
13,5613
9,5617
11,5618
10,5623
6,5625
16,5628
16,5630
16,5631
18,5633
16,5634
9,5635
16,5637
5,5639
16,5644
10,5645
16,5646
16,5647
16,5648
16,5649
10,5652
4,5653
4,5655
3,5656
10,5658
8,5661
14,5663
2,5664
14,5665
10,5669
16,5672
19,5674
10,5678
4,5682
8,5683
5,5684
16,5685
16,5689
16,5690
3,5692
16,5693
10,5694
16,5697
16,5699
16,5700
19,5701
19,5704
1,5705
16,5706
5,5707
16,5713
5,5714
16,5717
4,5718
5,5719
3,5720
8,5723
3,5724
19,5725
8,5728
8,5729
4,5730
5,5735
16,5736
4,5737
16,5739
10,5740
8,5741
5,5745
10,5747
4,5748
2,5750
16,5752
16,5753
4,5756
8,5757
8,5758
16,5761
16,5762
16,5763
16,5765
16,5772
10,5775
4,5776
16,5777
16,5778
8,5781
16,5782
16,5783
18,5785
16,5786
8,5788
10,5790
4,5791
16,5792
19,5793
16,5796
16,5798
5,5801
10,5804
3,5805
16,5806
16,5809
10,5810
16,5811
3,5812
16,5813
8,5816
16,5818
10,5819
16,5821
8,5822
8,5825
16,5827
16,5830
16,5833
7,5834
10,5837
16,5838
4,5847
16,5848
16,5849
13,5850
19,5851
1,5852
4,5853
5,5855
16,5858
16,5859
6,5861
16,5862
13,5863
2,5864
10,5867
16,5868
9,5869
16,5876
6,5877
16,5879
19,5881
6,5882
16,5889
16,5890
16,5891
16,5892
16,5893
10,5894
16,5895
10,5897
1,5898
16,5899
8,5901
4,5902
16,5903
16,5905
16,5906
4,5907
7,5908
16,5912
13,5915
16,5916
16,5917
16,5921
16,5922
4,5924
3,5927
16,5930
16,5933
16,5934
3,5939
16,5940
19,5941
16,5945
16,5946
16,5947
11,5949
16,5953
16,5954
19,5956
16,5957
16,5959
16,5964
4,5965
10,5969
9,5970
8,5971
17,5974
16,5976
16,5980
2,5981
10,5983
8,5985
8,5986
16,5993
13,5994
2,5995
1,5996
0,5998
4,5999
19,6005
4,6006
16,6007
7,6008
2,6009
9,6011
16,6022
10,6024
16,6027
16,6034
9,6035
10,6036
10,6041
4,6044
10,6046
10,6047
16,6051
16,6052
5,6057
16,6058
5,6061
10,6062
3,6064
16,6068
2,6072
16,6073
10,6075
5,6076
2,6077
4,6078
19,6080
16,6088
9,6089
16,6093
16,6097
16,6098
9,6104
13,6107
16,6109
2,6111
4,6112
10,6113
10,6114
5,6116
17,6122
15,6126
3,6129
16,6130
16,6133
5,6136
4,6139
16,6140
16,6143
6,6148
10,6154
9,6156
16,6161
16,6165
19,6167
8,6169
8,6172
16,6178
11,6181
19,6183
16,6184
7,6185
10,6194
14,6195
10,6196
8,6199
9,6200
10,6201
2,6204
19,6206
10,6208
10,6212
10,6213
7,6214
16,6222
16,6224
2,6225
4,6226
16,6227
16,6228
10,6229
4,6231
16,6232
16,6234
16,6236
16,6239
16,6241
16,6242
16,6245
3,6246
16,6249
16,6251
16,6255
16,6256
16,6259
11,6263
16,6264
16,6265
8,6266
16,6267
4,6268
16,6271
16,6281
16,6285
16,6286
10,6287
16,6288
4,6290
9,6298
11,6301
8,6302
16,6303
6,6305
2,6306
16,6307
4,6308
4,6310
8,6316
16,6317
16,6319
16,6322
16,6323
17,6325
5,6328
3,6330
16,6336
16,6338
4,6341
16,6342
16,6345
16,6348
16,6350
16,6352
16,6353
5,6355
10,6356
16,6357
6,6362
4,6365
13,6366
5,6367
16,6372
16,6373
8,6374
16,6375
10,6376
8,6379
5,6384
16,6386
2,6388
5,6392
16,6393
16,6395
8,6397
14,6399
16,6400
8,6401
16,6402
9,6403
10,6405
9,6406
10,6408
16,6409
16,6410
19,6413
16,6421
10,6424
16,6427
16,6428
3,6429
4,6430
5,6433
10,6436
9,6437
16,6438
2,6439
16,6440
16,6441
17,6443
16,6445
6,6449
4,6451
8,6452
0,6453
10,6454
2,6457
13,6459
8,6461
10,6463
2,6464
8,6466
16,6467
11,6471
10,6472
16,6474
16,6477
8,6479
