id,label
140836,0
140837,0
140838,0
140840,0
140845,0
140846,0
140848,0
140849,0
140850,0
140851,0
140852,0
140853,0
140856,0
140858,0
140860,0
140862,0
140864,0
140868,0
140869,0
140873,0
140874,0
140875,0
140876,0
140879,0
140881,0
140882,0
140887,0
140889,0
140892,0
140893,0
140895,0
140896,0
140898,0
140900,0
140907,0
140908,0
140909,0
140911,0
140915,0
140920,0
140927,0
140928,0
140930,0
140931,0
140933,0
140937,0
140939,0
140940,0
140942,0
140943,0
140951,0
140952,0
140955,0
140956,0
140959,0
140961,0
140962,0
140963,0
140967,0
140968,0
140972,0
140973,0
140975,0
140979,0
140981,0
140982,0
140983,0
140984,0
140985,0
140986,0
140987,0
140998,0
140999,0
141002,0
141006,0
141007,0
141010,0
141012,0
141013,0
141014,0
141017,0
141018,0
141030,0
141033,0
141034,0
141036,0
141038,0
141041,0
141044,0
141046,0
141050,0
141051,0
141054,0
141061,0
141062,0
141063,0
141065,0
141066,0
141067,0
141068,0
141070,0
141071,0
141073,0
141076,0
141077,0
141078,0
141079,0
141081,0
141085,0
141095,0
141096,0
141097,0
141098,0
141099,0
141101,0
141102,0
141103,0
141104,0
141117,0
141119,0
141120,0
141124,0
141125,0
141126,0
141128,0
141129,0
141133,0
141135,0
141138,0
141140,0
141143,0
141144,0
141148,0
141149,0
141151,0
141152,0
141154,0
141156,0
141157,0
141158,0
141159,0
141160,0
141161,0
141162,0
141163,0
141168,0
141170,0
141171,0
141173,0
141174,0
141176,0
141177,0
141183,0
141184,0
141185,0
141186,0
141189,0
141190,0
141191,0
141192,0
141193,0
141195,0
141196,0
141197,0
141200,0
141201,0
141202,0
141203,0
141205,0
141206,0
141209,0
141210,0
141211,0
141217,0
141218,0
141220,0
141224,0
141226,0
141227,0
141228,0
141230,0
141231,0
141233,0
141234,0
141235,0
141238,0
141239,0
141241,0
141244,0
141245,0
141246,0
141247,0
141248,0
141251,0
141254,0
141255,0
141259,0
141260,0
141261,0
141263,0
141265,0
141267,0
141271,0
141274,0
141280,0
141284,0
141286,0
141287,0
141288,0
141289,0
141292,0
141297,0
141298,0
141300,0
141301,0
141306,0
141308,0
141309,0
141313,0
141317,0
141318,0
141319,0
141320,0
141324,0
141326,0
141333,0
141334,0
141335,0
141338,0
141339,0
141340,0
141342,0
141344,0
141346,0
141347,0
141350,0
141351,0
141352,0
141353,0
141354,0
141355,0
141357,0
141358,0
141359,0
141361,0
141362,0
141363,0
141364,0
141365,0
141366,0
141369,0
141375,0
141377,0
141379,0
141387,0
141388,0
141395,0
141398,0
141401,0
141402,0
141404,0
141409,0
141412,0
141416,0
141417,0
141423,0
141424,0
141426,0
141427,0
141429,0
141431,0
141433,0
141434,0
141437,0
141439,0
141442,0
141445,0
141449,0
141450,0
141452,0
141454,0
141455,0
141456,0
141459,0
141462,0
141464,0
141466,0
141467,0
141468,0
141474,0
141475,0
141477,0
141478,0
141480,0
141481,0
141484,0
141485,0
141487,0
141489,0
141491,0
141493,0
141494,0
141495,0
141498,0
141499,0
141504,0
141507,0
141509,0
141511,0
141513,0
141523,0
141526,0
141527,0
141530,0
141531,0
141532,0
141533,0
141534,0
141535,0
141540,0
141541,0
141542,0
141546,0
141547,0
141549,0
141551,0
141552,0
141554,0
141555,0
141558,0
141561,0
141564,0
141566,0
141571,0
141572,0
141573,0
141576,0
141582,0
141585,0
141587,0
141588,0
141591,0
141595,0
141603,0
141606,0
141609,0
141616,0
141618,0
141619,0
141620,0
141621,0
141622,0
141626,0
141635,0
141636,0
141637,0
141638,0
141639,0
141647,0
141649,0
141650,0
141652,0
141653,0
141660,0
141665,0
141672,0
141673,0
141677,0
141679,0
141681,0
141682,0
141683,0
141684,0
141687,0
141688,0
141694,0
141696,0
141697,0
141700,0
141701,0
141702,0
141703,0
141705,0
141706,0
141709,0
141713,0
141718,0
141721,0
141725,0
141726,0
141728,0
141729,0
141731,0
141734,0
141735,0
141739,0
141742,0
141746,0
141748,0
141749,0
141750,0
141753,0
141754,0
141758,0
141760,0
141761,0
141765,0
141767,0
141770,0
141772,0
141773,0
141775,0
141777,0
141780,0
141784,0
141786,0
141788,0
141793,0
141794,0
141795,0
141801,0
141803,0
141805,0
141806,0
141809,0
141819,0
141821,0
141822,0
141828,0
141832,0
141836,0
141840,0
141844,0
141847,0
141851,0
141852,0
141853,0
141857,0
141859,0
141862,0
141863,0
141869,0
141873,0
141875,0
141876,0
141878,0
141879,0
141880,0
141882,0
141884,0
141885,0
141886,0
141887,0
141890,0
141892,0
141898,0
141900,0
141901,0
141902,0
141905,0
141906,0
141908,0
141909,0
141918,0
141919,0
141922,0
141923,0
141925,0
141930,0
141931,0
141932,0
141934,0
141935,0
141938,0
141939,0
141940,0
141941,0
141951,0
141953,0
141954,0
141956,0
141960,0
141962,0
141963,0
141964,0
141972,0
141973,0
141974,0
141975,0
141987,0
141989,0
141990,0
141993,0
141994,0
141996,0
141997,0
141998,0
141999,0
142000,0
142001,0
142002,0
142003,0
142006,0
142007,0
142009,0
142010,0
142019,0
142022,0
142025,0
142027,0
142030,0
142031,0
142033,0
142036,0
142040,0
142041,0
142042,0
142045,0
142047,0
142048,0
142051,0
142052,0
142053,0
142054,0
142055,0
142057,0
142059,0
142064,0
142065,0
142066,0
142068,0
142069,0
142071,0
142076,0
142078,0
142079,0
142080,0
142083,0
142084,0
142087,0
142090,0
142091,0
142092,0
142094,0
142095,0
142096,0
142100,0
142102,0
142104,0
142107,0
142108,0
142110,0
142111,0
142113,0
142118,0
142119,0
142120,0
142122,0
142126,0
142127,0
142130,0
142132,0
142133,0
142134,0
142135,0
142137,0
142138,0
142142,0
142143,0
142145,0
142146,0
142148,0
142151,0
142153,0
142154,0
142165,0
142166,0
142167,0
142169,0
142172,0
142173,0
142176,0
142177,0
142180,0
142182,0
142185,0
142188,0
142189,0
142190,0
142192,0
142193,0
142196,0
142197,0
142200,0
142204,0
142205,0
142206,0
142208,0
142213,0
142216,0
142217,0
142218,0
142219,0
142220,0
142223,0
142224,0
142226,0
142227,0
142228,0
142239,0
142240,0
142241,0
142242,0
142246,0
142247,0
142248,0
142249,0
142250,0
142251,0
142252,0
142254,0
142256,0
142257,0
142258,0
142259,0
142260,0
142263,0
142266,0
142267,0
142269,0
142272,0
142277,0
142278,0
142282,0
142285,0
142288,0
142289,0
142290,0
142291,0
142293,0
142294,0
142295,0
142297,0
142299,0
142300,0
142301,0
142303,0
142304,0
142307,0
142308,0
142309,0
142311,0
142312,0
142314,0
142316,0
142317,0
142319,0
142322,0
142325,0
142333,0
142334,0
142335,0
142338,0
142341,0
142345,0
142347,0
142348,0
142349,0
142355,0
142356,0
142358,0
142362,0
142365,0
142369,0
142370,0
142378,0
142381,0
142383,0
142384,0
142385,0
142387,0
142389,0
142392,0
142394,0
142395,0
142398,0
142399,0
142400,0
142401,0
142404,0
142407,0
142411,0
142412,0
142413,0
142414,0
142417,0
142421,0
142423,0
142429,0
142435,0
142438,0
142442,0
142445,0
142447,0
142448,0
142449,0
142450,0
142454,0
142457,0
142458,0
142460,0
142461,0
142463,0
142466,0
142469,0
142474,0
142475,0
142478,0
142480,0
142481,0
142484,0
142485,0
142488,0
142490,0
142492,0
142494,0
142497,0
142504,0
142506,0
142509,0
142511,0
142514,0
142516,0
142519,0
142529,0
142530,0
142539,0
142541,0
142542,0
142546,0
142550,0
142556,0
142561,0
142562,0
142564,0
142565,0
142566,0
142567,0
142571,0
142572,0
142577,0
142578,0
142579,0
142584,0
142587,0
142593,0
142594,0
142595,0
142596,0
142601,0
142603,0
142606,0
142609,0
142611,0
142612,0
142616,0
142617,0
142619,0
142621,0
142623,0
142625,0
142630,0
142631,0
142632,0
142636,0
142637,0
142640,0
142646,0
142647,0
142648,0
142650,0
142654,0
142656,0
142658,0
142659,0
142665,0
142668,0
142674,0
142682,0
142685,0
142686,0
142687,0
142688,0
142690,0
142691,0
142692,0
142693,0
142695,0
142696,0
142697,0
142700,0
142702,0
142704,0
142705,0
142708,0
142711,0
142713,0
142715,0
142717,0
142720,0
142721,0
142724,0
142725,0
142729,0
142730,0
142738,0
142739,0
142740,0
142742,0
142747,0
142755,0
142756,0
142757,0
142758,0
142761,0
142762,0
142767,0
142771,0
142773,0
142774,0
142775,0
142776,0
142789,0
142790,0
142791,0
142793,0
142796,0
142798,0
142800,0
142802,0
142805,0
142806,0
142808,0
142809,0
142813,0
142815,0
142819,0
142822,0
142824,0
142825,0
142827,0
142828,0
142829,0
142830,0
142833,0
142834,0
142836,0
142842,0
142844,0
142846,0
142847,0
142848,0
142852,0
142854,0
142859,0
142860,0
142861,0
142864,0
142865,0
142870,0
142873,0
142881,0
142884,0
142885,0
142887,0
142892,0
142893,0
142900,0
142901,0
142905,0
142909,0
142911,0
142913,0
142915,0
142916,0
142917,0
142921,0
142922,0
142923,0
142924,0
142927,0
142929,0
142930,0
142931,0
142932,0
142933,0
142939,0
142941,0
142942,0
142944,0
142945,0
142947,0
142948,0
142954,0
142957,0
142960,0
142961,0
142964,0
142965,0
142968,0
142971,0
142973,0
142974,0
142975,0
142977,0
142980,0
142982,0
142988,0
142991,0
142992,0
142995,0
142996,0
143003,0
143004,0
143005,0
143008,0
143013,0
143014,0
143016,0
143019,0
143021,0
143022,0
143024,0
143026,0
143031,0
143032,0
143034,0
143035,0
143038,0
143040,0
143042,0
143049,0
143050,0
143053,0
143054,0
143061,0
143062,0
143064,0
143066,0
143070,0
143071,0
143073,0
143074,0
143083,0
143087,0
143088,0
143090,0
143091,0
143094,0
143096,0
143097,0
143098,0
143099,0
143100,0
143104,0
143105,0
143108,0
143109,0
143115,0
143116,0
143117,0
143120,0
143131,0
143132,0
143134,0
143135,0
143137,0
143140,0
143141,0
143145,0
143149,0
143151,0
143157,0
143159,0
143160,0
143161,0
143163,0
143164,0
143165,0
143170,0
143171,0
143172,0
143178,0
143180,0
143181,0
143184,0
143186,0
143187,0
143190,0
143194,0
143196,0
143201,0
143202,0
143203,0
143206,0
143207,0
143209,0
143211,0
143213,0
143214,0
143215,0
143216,0
143218,0
143221,0
143222,0
143229,0
143231,0
143234,0
143236,0
143240,0
143244,0
143245,0
143246,0
143247,0
143250,0
143251,0
143252,0
143255,0
143257,0
143258,0
143261,0
143262,0
143263,0
143265,0
143267,0
143271,0
143276,0
143278,0
143280,0
143284,0
143285,0
143286,0
143288,0
143289,0
143290,0
143291,0
143294,0
143295,0
143298,0
143300,0
143301,0
143305,0
143308,0
143309,0
143310,0
143312,0
143313,0
143315,0
143321,0
143323,0
143325,0
143326,0
143329,0
143330,0
143334,0
143338,0
143340,0
143342,0
143343,0
143344,0
143345,0
143346,0
143347,0
143351,0
143352,0
143355,0
143356,0
143357,0
143358,0
143359,0
143362,0
143363,0
143364,0
143365,0
143366,0
143367,0
143368,0
143369,0
143371,0
143373,0
143375,0
143376,0
143378,0
143380,0
143381,0
143382,0
143383,0
143390,0
143392,0
143393,0
143394,0
143395,0
143398,0
143402,0
143404,0
143409,0
143414,0
143416,0
143418,0
143419,0
143420,0
143421,0
143423,0
143427,0
143428,0
143433,0
143435,0
143436,0
143439,0
143442,0
143446,0
143447,0
143452,0
143453,0
143454,0
143456,0
143457,0
143462,0
143463,0
143464,0
143466,0
143467,0
143468,0
143469,0
143470,0
143471,0
143472,0
143473,0
143474,0
143475,0
143476,0
143479,0
143480,0
143483,0
143489,0
143495,0
143497,0
143500,0
143502,0
143504,0
143507,0
143508,0
143510,0
143511,0
143516,0
143519,0
143520,0
143521,0
143524,0
143526,0
143528,0
143529,0
143530,0
143532,0
143534,0
143535,0
143536,0
143540,0
143556,0
143558,0
143561,0
143567,0
143568,0
143569,0
143582,0
143583,0
143585,0
143586,0
143588,0
143589,0
143591,0
143592,0
143594,0
143598,0
143599,0
143602,0
143614,0
143617,0
143618,0
143619,0
143620,0
143622,0
143623,0
143626,0
143627,0
143629,0
143630,0
143632,0
143635,0
143638,0
143639,0
143641,0
143644,0
143649,0
143651,0
143653,0
143654,0
143655,0
143659,0
143665,0
143666,0
143667,0
143669,0
143671,0
143672,0
143673,0
143677,0
143680,0
143681,0
143682,0
143683,0
143684,0
143686,0
143689,0
143690,0
143691,0
143692,0
143694,0
143695,0
143696,0
143699,0
143700,0
143701,0
143703,0
143706,0
143711,0
143713,0
143714,0
143715,0
143720,0
143722,0
143724,0
143726,0
143729,0
143730,0
143735,0
143736,0
143739,0
143742,0
143743,0
143744,0
143745,0
143748,0
143749,0
143750,0
143751,0
143752,0
143754,0
143755,0
143757,0
143761,0
143765,0
143769,0
143774,0
143777,0
143780,0
143781,0
143782,0
143783,0
143784,0
143785,0
143788,0
143792,0
143793,0
143794,0
143798,0
143800,0
143802,0
143803,0
143812,0
143814,0
143815,0
143816,0
143821,0
143822,0
143823,0
143826,0
143827,0
143829,0
143831,0
143834,0
143836,0
143837,0
143838,0
143844,0
143845,0
143847,0
143848,0
143850,0
143851,0
143854,0
143859,0
143861,0
143863,0
143864,0
143866,0
143869,0
143873,0
143874,0
143876,0
143877,0
143878,0
143880,0
143881,0
143882,0
143885,0
143887,0
143888,0
143894,0
143896,0
143897,0
143898,0
143899,0
143901,0
143905,0
143908,0
143911,0
143915,0
143918,0
143925,0
143926,0
143928,0
143930,0
143931,0
143933,0
143936,0
143940,0
143942,0
143943,0
143946,0
143948,0
143951,0
143956,0
143957,0
143959,0
143960,0
143961,0
143962,0
143963,0
143964,0
143965,0
143967,0
143969,0
143975,0
143978,0
143981,0
143985,0
143989,0
143990,0
143995,0
144002,0
144007,0
144008,0
144009,0
144011,0
144013,0
144014,0
144020,0
144021,0
144023,0
144024,0
144025,0
144026,0
144028,0
144031,0
144035,0
144042,0
144046,0
144047,0
144049,0
144050,0
144051,0
144056,0
144061,0
144063,0
144067,0
144068,0
144069,0
144070,0
144074,0
144075,0
144077,0
144078,0
144079,0
144080,0
144083,0
144088,0
144093,0
144095,0
144096,0
144097,0
144099,0
144100,0
144101,0
144102,0
144104,0
144105,0
144110,0
144118,0
144120,0
144121,0
144124,0
144129,0
144130,0
144131,0
144133,0
144136,0
144138,0
144139,0
144140,0
144142,0
144146,0
144147,0
144151,0
144153,0
144154,0
144157,0
144159,0
144160,0
144161,0
144163,0
144165,0
144170,0
144171,0
144175,0
144177,0
144178,0
144179,0
144182,0
144185,0
144186,0
144187,0
144190,0
144191,0
144194,0
144199,0
144201,0
144204,0
144207,0
144212,0
144222,0
144224,0
144225,0
144226,0
144227,0
144230,0
144231,0
144235,0
144236,0
144237,0
144240,0
144241,0
144243,0
144244,0
144245,0
144247,0
144249,0
144254,0
144259,0
144260,0
144267,0
144268,0
144270,0
144274,0
144277,0
144278,0
144280,0
144282,0
144283,0
144286,0
144287,0
144289,0
144291,0
144292,0
144293,0
144294,0
144295,0
